order_id,customer_id,product_id,order_date,quantity,unit_price,total_amount,region,status
36054,1504,2,2023-09-05,3,563,1689,Latin America,completed
36055,4335,197,2023-12-24,2,15,30,Latin America,shipped
36056,4978,84,2023-06-16,5,268,1340,North America,processing
36057,1567,96,2023-10-16,2,137,274,North America,completed
36058,1559,165,2023-10-12,1,16,16,Europe,processing
36059,2290,189,2023-03-08,5,23,115,Europe,completed
36060,2904,33,2023-10-30,4,649,2596,Europe,completed
36061,629,196,2024-12-15,5,31,155,Asia Pacific,returned
36062,3913,60,2024-02-18,2,207,414,Asia Pacific,processing
36063,3937,141,2024-02-08,3,50,150,North America,completed
36064,1096,110,2023-12-10,5,215,1075,Latin America,processing
36065,535,19,2024-08-31,1,223,223,Latin America,processing
36066,714,165,2024-10-02,5,16,80,Europe,completed
36067,2924,157,2023-10-05,2,271,542,Latin America,completed
36068,2893,192,2024-12-09,3,10,30,Latin America,completed
36069,4004,154,2023-01-15,5,250,1250,Europe,completed
36070,4619,83,2023-11-03,2,290,580,Europe,completed
36071,1809,145,2023-10-03,1,133,133,Europe,completed
36072,3490,54,2023-04-05,5,223,1115,Asia Pacific,processing
36073,2960,57,2024-10-05,4,242,968,Latin America,completed
36074,717,79,2023-06-05,2,276,552,Europe,completed
36075,3305,78,2024-04-11,5,123,615,Asia Pacific,completed
36076,4818,50,2023-06-17,1,222,222,North America,completed
36077,2145,95,2023-07-16,1,31,31,Latin America,completed
36078,2121,162,2024-05-07,5,22,110,Latin America,returned
36079,4972,13,2023-08-12,5,1163,5815,Europe,completed
36080,2045,59,2023-05-22,1,296,296,Asia Pacific,processing
36081,777,178,2023-05-01,3,15,45,Latin America,completed
36082,2910,61,2023-10-28,1,209,209,North America,returned
36083,190,85,2023-07-22,3,152,456,Asia Pacific,completed
36084,3364,96,2024-12-03,3,137,411,Asia Pacific,shipped
36085,4115,191,2023-03-08,5,17,85,Asia Pacific,completed
36086,1915,113,2024-12-24,3,223,669,Europe,processing
36087,2051,5,2023-04-08,5,1806,9030,Asia Pacific,returned
36088,4216,71,2024-03-02,3,78,234,Latin America,processing
36089,4300,11,2024-07-01,2,505,1010,Latin America,returned
36090,2604,93,2023-11-07,1,194,194,North America,completed
36091,110,20,2024-05-10,3,1418,4254,North America,shipped
36092,3401,137,2023-07-19,1,248,248,Europe,shipped
36093,4487,55,2023-08-21,4,115,460,Asia Pacific,shipped
36094,4756,43,2024-05-30,5,127,635,Europe,completed
36095,3507,192,2023-04-24,5,10,50,North America,completed
36096,598,15,2023-04-16,5,736,3680,Europe,completed
36097,1052,188,2024-10-29,2,34,68,Europe,completed
36098,1506,143,2024-09-05,5,17,85,Europe,returned
36099,4619,43,2024-10-29,2,127,254,Latin America,completed
36100,4183,151,2023-07-18,3,163,489,North America,completed
36101,1518,15,2024-03-25,1,736,736,North America,returned
36102,1452,137,2024-01-14,1,248,248,Asia Pacific,shipped
36103,2219,9,2023-01-29,5,1101,5505,North America,completed
36104,4742,179,2023-02-05,2,27,54,Asia Pacific,completed
36105,1515,154,2024-01-23,3,250,750,North America,completed
36106,3385,92,2024-08-01,2,102,204,North America,completed
36107,4804,141,2023-11-03,5,50,250,Europe,completed
36108,2966,146,2023-03-09,2,34,68,Europe,processing
36109,808,30,2023-10-11,1,961,961,Europe,processing
36110,2370,119,2024-10-14,4,138,552,Latin America,completed
36111,2311,173,2024-01-30,2,43,86,Latin America,processing
36112,1056,28,2023-10-30,1,567,567,Latin America,completed
36113,4925,109,2023-09-20,5,210,1050,Asia Pacific,returned
36114,4781,87,2023-09-30,2,192,384,Asia Pacific,processing
36115,994,2,2023-08-05,1,563,563,Europe,completed
36116,3854,187,2024-10-22,1,41,41,Europe,completed
36117,3192,28,2024-08-28,5,567,2835,North America,shipped
36118,3861,143,2024-08-03,1,17,17,Latin America,completed
36119,4330,145,2024-06-09,2,133,266,Europe,completed
36120,2835,36,2024-08-24,1,68,68,Europe,completed
36121,2612,163,2024-12-05,4,16,64,North America,processing
36122,3824,98,2024-09-12,4,193,772,Europe,processing
36123,2560,27,2024-08-09,3,1969,5907,North America,completed
36124,3896,113,2024-01-20,5,223,1115,Europe,returned
36125,611,10,2023-03-04,3,956,2868,Latin America,shipped
36126,4529,100,2023-09-02,3,203,609,North America,completed
36127,2376,188,2024-02-14,3,34,102,North America,completed
36128,3922,184,2023-04-07,1,40,40,Latin America,completed
36129,2400,98,2024-04-12,1,193,193,Europe,completed
36130,4735,193,2024-08-07,5,37,185,Europe,completed
36131,4172,146,2023-07-18,4,34,136,Europe,shipped
36132,3380,96,2023-12-24,2,137,274,Europe,returned
36133,3993,29,2023-06-18,3,959,2877,North America,processing
36134,3318,168,2023-05-12,1,30,30,Latin America,returned
36135,940,61,2023-05-04,1,209,209,Europe,completed
36136,509,34,2024-02-04,2,921,1842,Latin America,completed
36137,3534,191,2023-11-14,1,17,17,Asia Pacific,completed
36138,3522,17,2023-03-17,3,935,2805,Asia Pacific,completed
36139,2215,4,2023-06-24,5,551,2755,Asia Pacific,processing
36140,945,68,2024-07-09,5,155,775,Latin America,shipped
36141,2905,155,2023-09-18,1,92,92,Asia Pacific,completed
36142,3742,162,2023-08-23,1,22,22,Latin America,completed
36143,491,103,2024-06-30,2,167,334,Latin America,returned
36144,1164,38,2024-10-25,2,885,1770,Europe,returned
36145,2315,49,2024-05-07,2,100,200,North America,shipped
36146,1006,177,2023-05-03,3,35,105,Europe,returned
36147,278,182,2023-09-14,2,26,52,North America,completed
36148,284,62,2023-07-17,3,52,156,Asia Pacific,returned
36149,3273,3,2023-02-08,4,1953,7812,Asia Pacific,processing
36150,4040,124,2024-06-21,4,142,568,North America,returned
36151,278,107,2024-05-01,4,124,496,Latin America,shipped
36152,4361,12,2024-07-10,1,1988,1988,Asia Pacific,completed
36153,958,96,2023-02-09,3,137,411,Latin America,returned
36154,4064,22,2024-09-20,3,829,2487,North America,shipped
36155,4897,11,2024-06-23,4,505,2020,Asia Pacific,returned
36156,819,60,2023-11-08,1,207,207,North America,completed
36157,2670,22,2023-07-28,5,829,4145,Latin America,shipped
36158,2614,8,2024-12-19,2,1697,3394,Europe,completed
36159,1896,98,2023-08-22,4,193,772,Europe,shipped
36160,2096,41,2023-06-27,4,249,996,Europe,returned
36161,663,73,2023-11-21,5,195,975,Asia Pacific,completed
36162,789,156,2024-05-03,4,294,1176,Asia Pacific,shipped
36163,1872,142,2023-01-19,5,255,1275,Asia Pacific,shipped
36164,612,103,2023-01-14,4,167,668,Latin America,completed
36165,3778,40,2024-01-11,3,1875,5625,North America,completed
36166,1984,96,2024-03-25,3,137,411,North America,completed
36167,3212,173,2023-06-28,5,43,215,Asia Pacific,completed
36168,3830,40,2023-12-06,5,1875,9375,Latin America,shipped
36169,10,64,2024-08-21,4,59,236,Europe,completed
36170,2577,127,2024-01-04,4,147,588,Europe,completed
36171,3389,124,2024-03-31,5,142,710,Asia Pacific,completed
36172,4351,115,2023-08-14,2,182,364,Asia Pacific,shipped
36173,1532,124,2023-03-05,5,142,710,Latin America,completed
36174,1029,175,2023-10-16,3,24,72,Asia Pacific,completed
36175,1162,62,2024-04-15,3,52,156,Asia Pacific,completed
36176,3702,116,2023-09-21,1,209,209,North America,completed
36177,1034,23,2023-09-03,4,397,1588,Asia Pacific,completed
36178,4176,52,2024-10-08,1,126,126,Europe,shipped
36179,3003,79,2024-10-26,4,276,1104,Europe,completed
36180,2142,3,2023-09-13,1,1953,1953,Europe,processing
36181,4447,118,2024-06-17,4,237,948,Asia Pacific,shipped
36182,2444,46,2023-12-12,5,96,480,Latin America,shipped
36183,3277,200,2024-10-29,3,39,117,Latin America,shipped
36184,1879,114,2023-10-29,1,205,205,Latin America,completed
36185,2553,78,2024-08-20,5,123,615,Europe,completed
36186,3010,29,2023-10-10,5,959,4795,Asia Pacific,completed
36187,1635,197,2023-08-31,2,15,30,Asia Pacific,completed
36188,3882,26,2024-12-27,4,1038,4152,Latin America,returned
36189,3707,89,2023-06-16,5,40,200,Europe,processing
36190,1553,138,2023-10-14,2,117,234,Latin America,completed
36191,1835,94,2024-09-02,4,258,1032,Latin America,completed
36192,3989,141,2023-02-11,3,50,150,Asia Pacific,completed
36193,201,134,2024-07-28,3,33,99,Europe,completed
36194,1464,193,2024-01-19,3,37,111,Latin America,completed
36195,67,200,2023-06-18,2,39,78,North America,completed
36196,3158,140,2024-10-02,1,224,224,Asia Pacific,completed
36197,1487,10,2023-07-15,5,956,4780,Europe,completed
36198,263,41,2023-07-20,3,249,747,North America,shipped
36199,3467,142,2023-04-16,4,255,1020,Asia Pacific,completed
36200,3089,25,2023-11-25,5,1293,6465,North America,returned
36201,4823,159,2024-04-20,1,64,64,North America,completed
36202,395,149,2024-04-14,4,156,624,North America,completed
36203,1283,54,2024-01-03,4,223,892,Asia Pacific,completed
36204,3554,41,2023-08-03,5,249,1245,Latin America,completed
36205,1065,75,2024-01-17,2,146,292,North America,returned
36206,278,113,2023-03-22,1,223,223,Latin America,completed
36207,3169,188,2023-01-25,4,34,136,Europe,completed
36208,1574,62,2024-07-25,4,52,208,Asia Pacific,completed
36209,1248,156,2023-10-03,5,294,1470,Latin America,shipped
36210,3607,72,2024-06-17,2,200,400,North America,shipped
36211,302,100,2024-12-23,5,203,1015,North America,returned
36212,3027,172,2024-10-17,4,11,44,Latin America,completed
36213,3347,200,2024-07-26,4,39,156,North America,shipped
36214,3435,10,2024-08-17,3,956,2868,Latin America,returned
36215,2452,78,2024-01-12,5,123,615,Latin America,completed
36216,4046,109,2024-09-04,3,210,630,North America,completed
36217,3035,96,2023-05-15,2,137,274,North America,completed
36218,269,162,2023-04-21,3,22,66,Europe,returned
36219,2443,18,2023-07-11,5,176,880,Latin America,completed
36220,4181,59,2023-12-15,2,296,592,Asia Pacific,shipped
36221,4232,200,2023-10-27,2,39,78,Latin America,completed
36222,3039,96,2024-05-19,5,137,685,North America,returned
36223,2350,84,2023-08-10,1,268,268,Europe,returned
36224,240,7,2024-10-05,5,251,1255,Europe,completed
36225,1641,66,2023-09-15,2,133,266,Asia Pacific,completed
36226,3305,20,2024-09-11,1,1418,1418,Latin America,completed
36227,927,184,2023-11-25,1,40,40,Asia Pacific,completed
36228,4157,134,2023-01-24,4,33,132,Asia Pacific,returned
36229,1321,24,2023-07-23,2,240,480,Latin America,completed
36230,4271,124,2023-04-03,5,142,710,Latin America,returned
36231,3789,105,2024-07-19,2,90,180,Asia Pacific,completed
36232,2321,88,2023-03-30,1,245,245,Latin America,returned
36233,2370,18,2024-05-11,3,176,528,Europe,completed
36234,269,54,2023-07-02,4,223,892,Asia Pacific,completed
36235,3850,134,2024-03-24,5,33,165,Asia Pacific,processing
36236,3182,69,2024-07-27,5,230,1150,Latin America,completed
36237,4293,48,2024-10-17,2,51,102,Europe,completed
36238,3428,192,2024-12-15,5,10,50,North America,completed
36239,3600,113,2024-02-28,4,223,892,Asia Pacific,processing
36240,363,25,2023-08-19,2,1293,2586,Europe,completed
36241,3978,93,2023-05-19,3,194,582,North America,shipped
36242,2031,149,2024-06-21,3,156,468,Europe,completed
36243,2412,161,2023-12-14,2,15,30,North America,completed
36244,4537,132,2024-08-24,2,91,182,Latin America,completed
36245,4696,51,2023-01-28,2,154,308,Europe,completed
36246,2382,43,2023-09-09,4,127,508,Asia Pacific,completed
36247,4659,66,2024-01-04,3,133,399,Europe,completed
36248,585,63,2023-09-05,4,170,680,Europe,returned
36249,2593,45,2024-12-29,3,104,312,North America,shipped
36250,3804,167,2023-06-20,4,31,124,Europe,completed
36251,2462,21,2024-05-20,5,1992,9960,North America,completed
36252,3607,134,2023-05-16,3,33,99,Latin America,completed
36253,2902,154,2024-09-27,4,250,1000,Europe,completed
36254,1295,48,2024-07-14,2,51,102,Europe,completed
36255,1684,39,2023-01-23,4,525,2100,North America,completed
36256,2279,63,2024-05-08,1,170,170,Asia Pacific,completed
36257,765,4,2023-09-10,4,551,2204,Asia Pacific,completed
36258,1208,74,2023-05-18,4,244,976,Latin America,shipped
36259,2588,96,2023-10-19,3,137,411,Asia Pacific,completed
36260,4308,185,2024-04-17,4,20,80,Europe,completed
36261,3103,170,2024-12-05,2,34,68,North America,processing
36262,4077,150,2023-10-11,2,274,548,Latin America,completed
36263,48,155,2024-01-26,1,92,92,Latin America,completed
36264,406,136,2023-07-02,1,235,235,Latin America,completed
36265,126,155,2024-05-25,2,92,184,Europe,completed
36266,1613,122,2024-05-29,4,16,64,Asia Pacific,completed
36267,2053,132,2024-10-27,2,91,182,North America,shipped
36268,3618,16,2023-09-13,1,153,153,North America,returned
36269,135,7,2024-05-26,2,251,502,North America,processing
36270,1904,82,2023-05-26,1,266,266,Europe,completed
36271,3006,25,2024-03-17,1,1293,1293,Asia Pacific,completed
36272,4963,89,2024-02-01,5,40,200,Latin America,completed
36273,2150,118,2024-04-28,2,237,474,North America,processing
36274,2337,102,2024-04-02,2,187,374,Europe,returned
36275,4183,187,2024-06-16,2,41,82,Asia Pacific,completed
36276,3830,44,2023-06-21,4,111,444,Latin America,shipped
36277,333,133,2024-12-07,1,245,245,Latin America,processing
36278,3332,117,2023-07-05,1,159,159,Latin America,completed
36279,4886,155,2024-12-08,4,92,368,Latin America,completed
36280,2290,22,2023-05-27,5,829,4145,Asia Pacific,completed
36281,410,107,2024-02-28,4,124,496,Europe,returned
36282,822,28,2023-05-24,4,567,2268,Asia Pacific,processing
36283,3790,196,2024-06-09,3,31,93,Asia Pacific,completed
36284,4457,45,2023-02-25,5,104,520,Asia Pacific,completed
36285,2104,109,2023-01-16,1,210,210,Latin America,completed
36286,4812,185,2024-11-28,5,20,100,North America,completed
36287,964,109,2023-12-21,4,210,840,Europe,shipped
36288,1436,81,2023-03-05,5,21,105,Latin America,processing
36289,3118,99,2023-06-23,2,246,492,Asia Pacific,processing
36290,2445,169,2024-11-15,2,24,48,Europe,processing
36291,4730,185,2023-08-26,1,20,20,Latin America,completed
36292,835,55,2023-04-28,3,115,345,Europe,completed
36293,563,111,2024-02-28,2,264,528,Asia Pacific,shipped
36294,2029,168,2024-10-24,4,30,120,Asia Pacific,completed
36295,3615,159,2024-12-23,3,64,192,Asia Pacific,returned
36296,1304,170,2023-06-01,3,34,102,Europe,completed
36297,2669,163,2023-12-10,2,16,32,Latin America,returned
36298,3693,181,2023-08-28,3,36,108,North America,completed
36299,2714,117,2024-12-25,1,159,159,Europe,completed
36300,443,162,2024-09-12,5,22,110,North America,completed
36301,1098,120,2024-07-07,4,140,560,Europe,completed
36302,3583,155,2024-12-20,1,92,92,Latin America,completed
36303,1343,59,2024-11-12,2,296,592,Europe,completed
36304,582,73,2024-06-23,4,195,780,Latin America,processing
36305,2348,5,2023-10-11,2,1806,3612,Latin America,completed
36306,3358,20,2023-02-21,2,1418,2836,Asia Pacific,returned
36307,808,155,2023-12-15,4,92,368,Asia Pacific,completed
36308,543,26,2024-05-07,4,1038,4152,Asia Pacific,completed
36309,2722,12,2023-07-03,1,1988,1988,Latin America,processing
36310,1490,24,2024-11-07,5,240,1200,Asia Pacific,returned
36311,446,4,2024-08-05,5,551,2755,Asia Pacific,completed
36312,3379,25,2023-07-02,4,1293,5172,Europe,completed
36313,2208,69,2024-08-09,4,230,920,Latin America,completed
36314,1414,105,2023-06-27,2,90,180,Asia Pacific,completed
36315,2359,28,2023-06-29,2,567,1134,Europe,shipped
36316,812,170,2024-02-23,5,34,170,Europe,completed
36317,3219,194,2023-09-18,2,13,26,Europe,completed
36318,3771,40,2023-11-04,5,1875,9375,North America,shipped
36319,383,170,2023-10-03,4,34,136,North America,completed
36320,4930,81,2024-09-17,3,21,63,Europe,completed
36321,3399,46,2024-01-02,1,96,96,North America,completed
36322,2488,131,2024-12-02,4,268,1072,North America,shipped
36323,2731,76,2023-01-08,3,168,504,Asia Pacific,shipped
36324,2957,10,2024-04-17,4,956,3824,North America,shipped
36325,1233,23,2024-04-12,5,397,1985,Europe,completed
36326,297,149,2024-02-09,3,156,468,Latin America,completed
36327,2279,180,2023-08-10,3,15,45,Europe,processing
36328,4253,145,2024-12-10,2,133,266,Asia Pacific,completed
36329,667,168,2023-11-26,4,30,120,Latin America,completed
36330,927,3,2024-03-04,5,1953,9765,Asia Pacific,completed
36331,3437,133,2024-09-14,5,245,1225,Europe,completed
36332,2140,124,2024-10-09,5,142,710,Europe,completed
36333,1497,124,2024-04-06,4,142,568,Latin America,processing
36334,927,28,2023-02-28,3,567,1701,North America,shipped
36335,681,73,2024-03-26,2,195,390,Latin America,completed
36336,2229,158,2023-10-30,5,293,1465,Latin America,processing
36337,3176,160,2023-09-01,2,264,528,Europe,completed
36338,3792,28,2024-04-03,4,567,2268,Latin America,completed
36339,992,61,2023-05-05,5,209,1045,Asia Pacific,completed
36340,4536,46,2024-02-14,3,96,288,North America,completed
36341,750,23,2023-12-29,5,397,1985,Latin America,returned
36342,666,126,2023-05-06,4,212,848,Asia Pacific,returned
36343,4008,11,2024-04-02,2,505,1010,North America,completed
36344,397,66,2023-09-18,1,133,133,North America,completed
36345,1650,4,2024-11-19,1,551,551,Latin America,completed
36346,1601,42,2023-09-08,2,129,258,Latin America,returned
36347,2934,42,2023-06-17,3,129,387,Europe,completed
36348,629,96,2023-03-18,5,137,685,Europe,shipped
36349,4655,28,2024-06-30,4,567,2268,Europe,completed
36350,679,31,2023-08-13,1,1599,1599,Asia Pacific,returned
36351,4560,119,2023-05-14,1,138,138,Europe,completed
36352,4632,153,2024-12-16,4,277,1108,Europe,returned
36353,4738,66,2024-02-23,5,133,665,North America,returned
36354,2998,3,2024-08-18,4,1953,7812,Europe,completed
36355,409,166,2024-05-06,5,28,140,Europe,completed
36356,2712,175,2023-05-19,5,24,120,Europe,returned
36357,4510,84,2023-05-04,4,268,1072,Latin America,completed
36358,685,102,2024-07-03,1,187,187,Europe,returned
36359,368,154,2023-07-30,2,250,500,Asia Pacific,processing
36360,3508,61,2023-03-29,4,209,836,North America,processing
36361,805,197,2024-02-29,5,15,75,Europe,completed
36362,4352,22,2023-12-09,4,829,3316,Latin America,processing
36363,2299,168,2023-03-19,2,30,60,North America,completed
36364,4083,159,2023-07-30,1,64,64,North America,processing
36365,4513,170,2024-09-13,5,34,170,North America,returned
36366,4023,153,2023-04-29,1,277,277,Latin America,processing
36367,3848,40,2024-08-09,5,1875,9375,Asia Pacific,completed
36368,3142,109,2023-10-31,4,210,840,North America,completed
36369,1696,5,2023-09-21,1,1806,1806,North America,processing
36370,1750,29,2024-02-15,4,959,3836,Asia Pacific,processing
